liked,user_id,video_end_type,minutes_played,video_id,geo_cd,channel_id,creator_id,timestamp,disliked
True,1414,3,119,1414,AU,1324,1414,08/09/2019 06:50:32,True
True,1415,1,120,1415,AP,1325,1415,11/02/2019 21:50:33,True
True,1416,1,121,1416,AP,1326,1416,09/01/2020 20:21:30,True
True,1417,0,122,1417,JP,1327,1417,18/08/2019 15:00:44,True
True,1418,0,123,1418,JP,1328,1418,14/01/2020 19:29:48,True
True,1419,3,124,1419,JP,1329,1419,10/09/2019 19:29:45,True
True,1420,3,125,1420,AP,1330,1420,07/02/2019 19:58:46,True
True,1421,2,126,1421,AA,1331,1421,09/06/2019 16:59:52,True
True,1422,1,127,1422,AU,1332,1422,25/12/2019 04:20:11,True
True,1423,2,128,1423,EU,1333,1423,24/08/2019 17:50:31,True
True,1424,2,129,1424,JP,1334,1424,01/01/2020 09:58:35,True
True,1425,,130,1425,,1335,1425,29/01/2020 19:43:22,True
True,1426,3,131,1426,EU,1336,1426,22/12/2019 08:56:18,True
True,1427,,132,1427,AA,1337,1427,02/02/2019 06:13:22,True
True,1428,0,133,1428,EU,1338,1428,11/05/2019 07:00:58,True
True,1429,2,134,1429,JP,1339,1429,15/06/2019 05:51:52,True
True,1430,3,135,1430,AP,1340,1430,30/12/2019 05:48:29,True
True,1431,1,136,1431,JP,1341,1431,12/01/2020 14:10:38,True
True,1432,2,137,1432,EU,1342,1432,03/02/2019 23:58:15,True
True,1433,1,138,1433,AU,1343,1433,16/06/2019 21:15:40,True
True,1434,0,139,1434,AA,1344,1434,05/11/2019 23:55:32,True
True,1435,2,140,1435,AP,1345,1435,03/03/2019 09:25:02,True
True,1436,0,141,1436,AP,1346,1436,25/09/2019 03:08:04,True
True,1437,0,142,1437,AA,1347,1437,11/08/2019 07:41:56,True
True,1438,,143,1438,EU,1348,1438,06/10/2019 00:25:54,True
True,1439,1,144,1439,EU,1349,1439,01/04/2019 13:12:08,True
True,1440,1,145,1440,JP,1350,1440,12/06/2019 04:28:13,True
True,1441,0,146,1441,AA,1351,1441,26/09/2019 11:36:19,True
True,1442,1,147,1442,AU,1352,1442,21/07/2019 15:53:38,True
True,1443,2,148,1443,EU,1353,1443,26/02/2020 04:54:49,True
True,1444,1,149,1444,EU,1354,1444,15/01/2020 22:41:37,True
True,1445,0,150,1445,AA,1355,1445,24/03/2019 01:49:29,True
True,1446,1,151,1446,AP,1356,1446,01/02/2019 09:13:27,True
True,1447,2,152,1447,AU,1357,1447,03/09/2019 17:40:35,True
True,1448,2,153,1448,JP,1358,1448,04/04/2019 00:50:29,True
True,1449,,154,1449,AP,1359,1449,07/05/2019 14:43:25,True
True,1450,2,155,1450,AU,1360,1450,07/03/2019 01:29:31,True
True,1451,0,156,1451,JP,1361,1451,20/06/2019 14:58:35,True
True,1452,3,157,1452,AA,1362,1452,11/01/2020 04:35:31,True
True,1453,2,158,1453,AP,1363,1453,25/06/2019 21:30:20,True
True,1454,3,159,1454,AP,1364,1454,15/02/2020 14:35:33,True
True,1455,3,160,1455,AA,1365,1455,26/05/2019 02:55:03,True
True,1456,1,161,1456,AU,1366,1456,02/06/2019 13:46:34,True
True,1457,3,162,1457,AA,1367,1457,09/02/2019 02:00:54,True
True,1458,0,163,1458,AP,1368,1458,12/09/2019 00:53:53,True
True,1459,2,164,1459,AA,1369,1459,24/01/2020 04:47:02,True
True,1460,3,165,1460,EU,1370,1460,15/02/2020 08:59:51,True
True,1461,0,166,1461,AU,1371,1461,28/06/2019 10:01:25,True
True,1462,3,167,1462,AU,1372,1462,07/03/2020 05:11:21,True
True,1463,3,168,1463,JP,1373,1463,19/08/2019 23:02:51,True
True,1464,2,169,1464,JP,1374,1464,07/03/2019 14:28:31,True
True,1465,2,170,1465,AA,1375,1465,23/06/2019 09:08:20,True
True,1466,,171,1466,AU,1376,1466,02/12/2019 11:43:05,True
True,1467,1,172,1467,AP,1377,1467,18/07/2019 18:48:21,True
True,1468,0,173,1468,AU,1378,1468,06/08/2019 18:29:36,True
True,1469,2,174,1469,EU,1379,1469,09/02/2020 16:17:26,True
True,1470,1,175,1470,EU,1380,1470,26/01/2020 03:42:49,True
True,1471,2,176,1471,EU,1381,1471,11/09/2019 12:24:37,True
True,1472,2,177,1472,AA,1382,1472,03/06/2019 14:12:30,True
True,1473,0,178,1473,EU,1383,1473,30/10/2019 22:44:26,True
True,1474,3,179,1474,EU,1384,1474,10/03/2019 14:25:09,True
True,1475,1,180,1475,JP,1385,1475,24/05/2019 13:04:17,True
True,1476,2,181,1476,,1386,1476,24/11/2019 15:42:34,True
True,1477,0,182,1477,AA,1387,1477,16/12/2019 03:52:55,True
True,1478,,183,1478,AA,1388,1478,05/09/2019 10:46:00,True
True,1479,2,184,1479,EU,1389,1479,04/03/2020 01:30:22,True
True,1480,3,185,1480,AU,1390,1480,12/01/2019 16:45:02,True
True,1481,1,186,1481,JP,1391,1481,16/07/2019 11:32:56,True
True,1482,3,187,1482,AA,1392,1482,10/08/2019 15:24:12,True
True,1483,2,188,1483,EU,1393,1483,18/07/2019 22:55:23,True
True,1484,2,189,1484,JP,1394,1484,13/10/2019 08:52:05,True
True,1485,2,190,1485,AA,1395,1485,18/03/2019 00:01:14,True
True,1486,0,191,1486,AU,1396,1486,05/12/2019 19:03:43,True
True,1487,0,192,1487,AU,1397,1487,22/12/2019 10:39:48,True
True,1488,0,193,1488,EU,1398,1488,03/12/2019 11:24:02,True
True,1489,3,194,1489,AP,1399,1489,25/01/2020 04:43:08,True
True,1490,0,195,1490,AA,1400,1490,18/06/2019 02:14:04,True
True,1491,0,196,1491,AU,1401,1491,03/06/2019 01:28:39,True
True,1492,0,197,1492,AP,1402,1492,26/05/2019 23:47:39,True
True,1493,1,198,1493,AU,1403,1493,20/12/2019 14:48:30,True
True,1494,1,199,1494,AA,1404,1494,15/10/2019 10:01:00,True
True,1495,,200,1495,AP,1405,1495,30/10/2019 17:14:18,True
True,1496,0,201,1496,EU,1406,1496,30/08/2019 09:18:36,True
True,1497,2,202,1497,AU,1407,1497,30/06/2019 08:31:01,True
True,1498,1,203,1498,AU,1408,1498,11/01/2019 04:14:29,True
True,1499,2,204,1499,AA,1409,1499,19/07/2019 20:33:05,True
True,1500,1,205,1500,JP,1410,1500,20/09/2019 14:38:37,True
True,1501,2,206,1501,AU,1411,1501,29/04/2019 17:54:19,True
True,1502,1,207,1502,AA,1412,1502,14/01/2020 19:32:59,True
True,1503,,208,1503,,1413,1503,10/08/2019 06:17:15,True
True,1504,3,209,1504,JP,1414,1504,15/11/2019 08:01:55,True
True,1505,,210,1505,EU,1415,1505,17/04/2019 14:09:39,True
True,1506,3,211,1506,JP,1416,1506,31/01/2020 04:33:44,True
True,1507,2,212,1507,AU,1417,1507,11/10/2019 01:15:24,True
True,1508,1,213,1508,EU,1418,1508,28/03/2019 22:02:04,True
True,1509,2,214,1509,AP,1419,1509,24/12/2019 11:40:46,True
True,1510,3,215,1510,EU,1420,1510,30/03/2019 13:58:20,True
True,1511,2,216,1511,JP,1421,1511,03/08/2019 00:38:22,True
True,1512,2,217,1512,AP,1422,1512,02/03/2019 02:56:11,True
True,1513,1,218,1513,JP,1423,1513,19/02/2019 13:10:09,True
True,1514,2,219,1514,EU,1424,1514,06/07/2019 17:59:45,True
True,1515,0,220,1515,JP,1425,1515,13/10/2019 03:51:03,True
True,1516,1,221,1516,AA,1426,1516,26/01/2020 20:50:08,True
True,1517,1,222,1517,EU,1427,1517,29/06/2019 04:25:34,True
True,1518,3,223,1518,AP,1428,1518,26/09/2019 06:17:10,True
True,1519,,224,1519,AU,1429,1519,22/10/2019 08:47:56,True
True,1520,0,225,1520,AP,1430,1520,22/08/2019 07:53:02,True
True,1521,1,226,1521,AA,1431,1521,05/08/2019 04:14:38,True
True,1522,3,227,1522,EU,1432,1522,28/02/2019 01:42:15,True
True,1523,,228,1523,AA,1433,1523,21/08/2019 02:37:42,True
True,1524,,229,1524,EU,1434,1524,26/12/2019 15:49:38,True
True,1525,,230,1525,AP,1435,1525,08/11/2019 15:59:51,True
True,1526,0,231,1526,AU,1436,1526,05/12/2019 23:56:30,True
True,1527,3,232,1527,JP,1437,1527,24/01/2020 14:33:12,True
True,1528,0,233,1528,JP,1438,1528,08/12/2019 16:05:47,True
True,1529,1,234,1529,EU,1439,1529,20/02/2019 22:59:55,True
True,1530,,235,1530,AA,1440,1530,29/06/2019 22:19:55,True
True,1531,0,236,1531,AU,1441,1531,18/05/2019 07:48:36,True
True,1532,,237,1532,AP,1442,1532,31/01/2020 15:14:33,True
True,1533,0,238,1533,EU,1443,1533,03/03/2020 17:50:24,True
True,1534,1,239,1534,JP,1444,1534,19/02/2020 14:59:13,True
True,1535,2,240,1535,AU,1445,1535,03/10/2019 21:34:57,True
True,1536,2,241,1536,JP,1446,1536,16/08/2019 11:19:16,True
True,1537,1,242,1537,AA,1447,1537,04/07/2019 07:31:45,True
True,1538,0,243,1538,EU,1448,1538,14/04/2019 11:11:47,True
True,1539,1,244,1539,AU,1449,1539,17/10/2019 19:13:00,True
True,1540,2,245,1540,JP,1450,1540,08/02/2020 20:13:10,True
True,1541,3,246,1541,JP,1451,1541,10/02/2019 21:53:48,True
True,1542,3,247,1542,AU,1452,1542,30/06/2019 00:14:54,True
True,1543,0,248,1543,AA,1453,1543,26/05/2019 12:58:32,True
True,1544,0,249,1544,AA,1454,1544,24/02/2019 22:46:54,True
True,1545,0,250,1545,AP,1455,1545,03/04/2019 18:10:41,True
True,1546,0,251,1546,AU,1456,1546,24/04/2019 02:50:22,True
True,1547,2,252,1547,AA,1457,1547,09/11/2019 15:57:03,True
True,1548,0,253,1548,EU,1458,1548,05/09/2019 14:52:44,True
True,1549,1,254,1549,AA,1459,1549,04/11/2019 06:06:08,True
True,1550,2,255,1550,JP,1460,1550,23/02/2020 15:17:39,True
True,1551,1,256,1551,AU,1461,1551,02/04/2019 05:31:46,True
True,1552,0,257,1552,AP,1462,1552,06/03/2020 18:39:11,True
True,1553,2,258,1553,AP,1463,1553,19/11/2019 13:28:10,True
True,1554,3,259,1554,AU,1464,1554,25/05/2019 06:25:35,True
True,1555,0,260,1555,AP,1465,1555,05/11/2019 04:36:35,True
True,1556,2,261,1556,JP,1466,1556,01/06/2019 15:13:35,True
True,1557,1,262,1557,EU,1467,1557,24/08/2019 16:19:41,True
True,1558,0,263,1558,EU,1468,1558,19/04/2019 20:27:27,True
True,1559,0,264,1559,AA,1469,1559,31/03/2019 07:02:25,True
True,1560,1,265,1560,AP,1470,1560,03/11/2019 21:31:39,True
True,1561,3,266,1561,AA,1471,1561,19/06/2019 07:20:14,True
True,1562,2,267,1562,JP,1472,1562,03/11/2019 19:26:32,True
True,1563,1,268,1563,AP,1473,1563,03/09/2019 06:41:49,True
True,1564,2,269,1564,JP,1474,1564,05/06/2019 21:47:42,True
True,1565,2,270,1565,AU,1475,1565,07/02/2019 10:22:13,True
True,1566,2,271,1566,,1476,1566,18/02/2019 19:16:25,True
True,1567,2,272,1567,JP,1477,1567,16/02/2020 02:19:29,True
True,1568,1,273,1568,AU,1478,1568,27/09/2019 09:36:52,True
True,1569,2,274,1569,AP,1479,1569,25/11/2019 17:44:02,True
True,1570,1,275,1570,AP,1480,1570,23/01/2020 09:44:16,True
True,1571,2,276,1571,EU,1481,1571,27/07/2019 11:11:54,True
True,1572,,277,1572,EU,1482,1572,11/02/2020 21:57:33,True
True,1573,,278,1573,JP,1483,1573,07/03/2019 16:46:14,True
True,1574,0,279,1574,AP,1484,1574,03/06/2019 21:45:23,True
True,1575,3,280,1575,AU,1485,1575,16/01/2020 03:21:23,True
True,1576,2,281,1576,AP,1486,1576,28/01/2020 10:30:37,True
True,1577,,282,1577,AA,1487,1577,26/03/2019 03:44:17,True
True,1578,3,283,1578,AA,1488,1578,28/07/2019 18:02:55,True
True,1579,1,284,1579,,1489,1579,11/02/2019 19:56:19,True
True,1580,2,285,1580,AA,1490,1580,19/02/2020 18:00:15,True
True,1581,2,286,1581,AA,1491,1581,03/03/2019 20:35:28,True
True,1582,0,287,1582,AU,1492,1582,20/05/2019 01:08:53,True
True,1583,0,288,1583,JP,1493,1583,10/02/2019 15:21:21,True
True,1584,3,289,1584,EU,1494,1584,04/10/2019 03:51:22,True
True,1585,3,290,1585,EU,1495,1585,21/02/2019 05:15:41,True
True,1586,2,291,1586,AA,1496,1586,08/06/2019 05:32:27,True
True,1587,0,292,1587,,1497,1587,22/09/2019 23:45:54,True
True,1588,3,293,1588,EU,1498,1588,20/02/2019 12:32:03,True
True,1589,2,294,1589,AA,1499,1589,24/01/2020 22:28:27,True
True,1590,0,295,1590,AA,1500,1590,12/09/2019 03:37:10,True
True,1591,0,296,1591,AP,1501,1591,21/03/2019 00:54:15,True
True,1592,3,297,1592,AA,1502,1592,07/02/2020 11:35:25,True
True,1593,2,298,1593,JP,1503,1593,01/09/2019 02:02:21,True
True,1594,,299,1594,JP,1504,1594,04/02/2020 07:08:30,True
True,1595,0,300,1595,JP,1505,1595,26/09/2019 04:25:24,True
True,1596,,301,1596,AA,1506,1596,20/03/2019 11:37:46,True
True,1597,0,302,1597,JP,1507,1597,24/08/2019 05:48:41,True
True,1598,0,303,1598,AP,1508,1598,27/12/2019 14:53:32,True
True,1599,2,304,1599,AA,1509,1599,12/05/2019 16:50:57,True
True,1600,3,305,1600,JP,1510,1600,12/01/2020 09:15:24,True
True,1601,2,306,1601,AP,1511,1601,13/12/2019 22:33:30,True
True,1602,,307,1602,AP,1512,1602,21/09/2019 18:47:46,True
True,1603,2,308,1603,EU,1513,1603,06/02/2020 12:29:31,True
True,1604,,309,1604,AP,1514,1604,29/01/2019 13:20:01,True
True,1605,1,310,1605,AU,1515,1605,20/08/2019 13:03:26,True
True,1606,0,311,1606,AP,1516,1606,17/12/2019 21:59:14,True
True,1607,1,312,1607,AA,1517,1607,28/12/2019 08:58:59,True
True,1608,0,313,1608,JP,1518,1608,14/10/2019 10:53:40,True
True,1609,2,314,1609,AA,1519,1609,16/11/2019 11:40:19,True
True,1610,3,315,1610,AP,1520,1610,14/02/2019 14:37:08,True
True,1611,,316,1611,JP,1521,1611,02/08/2019 03:06:23,True
True,1612,0,317,1612,AU,1522,1612,28/10/2019 17:28:36,True
True,1613,1,318,1613,AA,1523,1613,07/06/2019 17:58:04,True
True,1614,3,319,1614,JP,1524,1614,06/10/2019 11:09:50,True
True,1615,2,320,1615,AP,1525,1615,12/02/2020 14:43:27,True
True,1616,2,321,1616,AA,1526,1616,11/05/2019 17:21:05,True
True,1617,1,322,1617,AU,1527,1617,10/05/2019 15:05:47,True
True,1618,1,323,1618,JP,1528,1618,11/11/2019 19:43:52,True
True,1619,3,324,1619,JP,1529,1619,20/01/2020 16:05:33,True
True,1620,3,325,1620,AA,1530,1620,29/06/2019 22:35:34,True
True,1621,3,326,1621,JP,1531,1621,01/11/2019 16:25:00,True
True,1622,,327,1622,AU,1532,1622,28/02/2020 11:10:56,True
True,1623,3,328,1623,AU,1533,1623,16/07/2019 14:21:17,True
True,1624,1,329,1624,JP,1534,1624,13/06/2019 06:43:11,True
True,1625,3,330,1625,AU,1535,1625,29/04/2019 04:07:22,True
True,1626,1,331,1626,EU,1536,1626,05/03/2019 11:55:39,True
True,1627,0,332,1627,AU,1537,1627,13/08/2019 12:47:25,True
True,1628,0,333,1628,AA,1538,1628,26/02/2020 08:45:11,True
True,1629,3,334,1629,EU,1539,1629,11/04/2019 14:59:48,True
True,1630,3,335,1630,EU,1540,1630,11/04/2019 01:45:43,True
True,1631,1,336,1631,JP,1541,1631,18/09/2019 09:19:02,True
True,1632,3,337,1632,AU,1542,1632,14/06/2019 17:03:48,True
True,1633,0,338,1633,AP,1543,1633,02/02/2020 10:58:01,True
True,1634,2,339,1634,AA,1544,1634,21/02/2020 02:57:28,True
True,1635,0,340,1635,AA,1545,1635,02/11/2019 14:47:27,True
True,1636,1,341,1636,EU,1546,1636,25/08/2019 14:04:40,True
True,1637,3,342,1637,AU,1547,1637,29/10/2019 07:55:30,True
True,1638,3,343,1638,AA,1548,1638,03/12/2019 17:30:54,True
True,1639,1,344,1639,EU,1549,1639,23/01/2020 10:55:09,True
True,1640,3,345,1640,AA,1550,1640,18/09/2019 05:58:11,True
True,1641,3,346,1641,EU,1551,1641,11/03/2019 06:50:41,True
True,1642,0,347,1642,AA,1552,1642,26/05/2019 01:25:28,True
True,1643,2,348,1643,EU,1553,1643,24/02/2020 23:32:20,True
True,1644,3,349,1644,EU,1554,1644,18/02/2019 21:40:26,True
True,1645,1,350,1645,,1555,1645,04/11/2019 02:39:50,True
True,1646,2,351,1646,JP,1556,1646,07/03/2020 10:28:09,True
True,1647,3,352,1647,JP,1557,1647,28/02/2019 17:24:32,True
True,1648,3,353,1648,JP,1558,1648,11/08/2019 05:40:05,True
True,1649,2,354,1649,AP,1559,1649,11/10/2019 07:33:27,True
True,1650,,355,1650,JP,1560,1650,04/07/2019 17:50:48,True
True,1651,2,356,1651,EU,1561,1651,23/11/2019 14:16:59,True
True,1652,0,357,1652,AA,1562,1652,27/08/2019 12:46:45,True
True,1653,,358,1653,AP,1563,1653,16/05/2019 06:36:33,True
True,1654,3,359,1654,EU,1564,1654,08/08/2019 17:09:21,True
True,1655,2,360,1655,EU,1565,1655,08/01/2020 16:42:21,True
True,1656,3,361,1656,JP,1566,1656,16/11/2019 23:31:29,True
True,1657,1,362,1657,EU,1567,1657,08/05/2019 19:25:58,True
True,1658,3,363,1658,JP,1568,1658,17/12/2019 16:12:31,True
True,1659,0,364,1659,AP,1569,1659,18/05/2019 20:40:12,True
True,1660,1,365,1660,EU,1570,1660,14/09/2019 08:13:42,True
True,1661,0,366,1661,AP,1571,1661,21/08/2019 19:35:08,True
True,1662,2,367,1662,AP,1572,1662,13/11/2019 10:29:11,True
True,1663,0,368,1663,AA,1573,1663,30/11/2019 00:39:26,True
True,1664,3,369,1664,AU,1574,1664,04/05/2019 19:44:41,True
True,1665,1,370,1665,AU,1575,1665,15/02/2020 07:27:09,True
True,1666,0,371,1666,JP,1576,1666,26/09/2019 05:33:35,True
True,1667,2,372,1667,JP,1577,1667,23/02/2019 03:43:33,True
True,1668,3,373,1668,JP,1578,1668,21/07/2019 22:37:30,True
True,1669,2,374,1669,JP,1579,1669,13/02/2020 19:29:06,True
True,1670,0,375,1670,,1580,1670,25/02/2020 04:19:35,True
True,1671,1,376,1671,AP,1581,1671,04/09/2019 18:36:28,True
True,1672,3,377,1672,JP,1582,1672,16/01/2019 17:05:10,True
True,1673,3,378,1673,EU,1583,1673,14/11/2019 16:06:53,True
True,1674,0,379,1674,AP,1584,1674,29/11/2019 12:29:13,True
True,1675,2,380,1675,AP,1585,1675,08/08/2019 11:52:56,True
True,1676,3,381,1676,,1586,1676,25/03/2019 11:49:18,True
True,1677,0,382,1677,EU,1587,1677,23/03/2019 14:09:38,True
True,1678,2,383,1678,AA,1588,1678,11/03/2019 21:28:39,True
True,1679,,384,1679,EU,1589,1679,17/12/2019 07:53:39,True
True,1680,3,385,1680,AP,1590,1680,27/02/2020 02:20:30,True
True,1681,2,386,1681,EU,1591,1681,24/02/2020 20:03:47,True
True,1682,3,387,1682,AP,1592,1682,28/06/2019 20:18:51,True
True,1683,0,388,1683,AA,1593,1683,14/08/2019 12:27:14,True
True,1684,2,389,1684,,1594,1684,08/08/2019 21:11:49,True
True,1685,2,390,1685,AP,1595,1685,31/01/2019 07:05:01,True
True,1686,2,391,1686,AU,1596,1686,07/06/2019 08:19:32,True
True,1687,3,392,1687,AU,1597,1687,26/12/2019 08:18:42,True
True,1688,1,393,1688,AA,1598,1688,14/06/2019 00:04:57,True
True,1689,3,394,1689,EU,1599,1689,23/02/2019 11:57:18,True
True,1690,2,395,1690,EU,1600,1690,22/09/2019 00:16:50,True
True,1691,1,396,1691,JP,1601,1691,10/11/2019 05:40:58,True
True,1692,1,397,1692,AP,1602,1692,26/02/2020 23:20:14,True
True,1693,3,398,1693,AP,1603,1693,30/10/2019 14:11:39,True
True,1694,2,399,1694,JP,1604,1694,07/02/2019 18:42:25,True
True,1695,3,400,1695,JP,1605,1695,03/09/2019 14:04:09,True
True,1696,,0,1696,JP,1606,1696,26/12/2019 04:35:02,True
True,1697,0,3,1697,AA,1607,1697,17/08/2019 07:59:05,True
True,1698,1,4,1698,EU,1608,1698,20/02/2019 22:37:34,True
True,1699,0,5,1699,JP,1609,1699,27/02/2020 08:15:54,True
True,1700,0,6,1700,AP,1610,1700,06/08/2019 14:47:41,True
True,1701,2,7,1701,AP,1611,1701,25/01/2020 22:39:44,True
True,1702,2,8,1702,EU,1612,1702,12/05/2019 20:48:56,True
True,1703,2,9,1703,JP,1613,1703,10/10/2019 18:50:01,True
True,1704,3,10,1704,AU,1614,1704,10/04/2019 23:05:32,True
True,1705,1,11,1705,AU,1615,1705,01/05/2019 13:43:30,True
True,1706,,12,1706,AU,1616,1706,20/09/2019 04:25:40,True
True,1707,1,13,1707,AA,1617,1707,04/05/2019 15:31:51,True
True,1708,3,14,1708,,1618,1708,14/07/2019 04:08:05,True
True,1709,2,15,1709,EU,1619,1709,26/07/2019 07:25:19,True
True,1710,0,16,1710,EU,1620,1710,13/02/2019 07:15:14,True
True,1711,,17,1711,AA,1621,1711,18/01/2020 19:24:36,True
True,1712,0,18,1712,EU,1622,1712,10/02/2019 13:16:45,True
True,1713,3,19,1713,AA,1623,1713,06/02/2020 09:49:17,True
True,1714,1,20,1714,AU,1624,1714,23/08/2019 10:54:24,True
True,1715,2,21,1715,AA,1625,1715,11/04/2019 05:19:10,True
True,1716,0,22,1716,AP,1626,1716,12/06/2019 01:09:44,True
True,1717,,23,1717,AP,1627,1717,21/10/2019 06:14:10,True
True,1718,3,24,1718,AU,1628,1718,25/03/2019 00:45:20,True
True,1719,1,25,1719,AU,1629,1719,29/12/2019 15:12:09,True
True,1720,3,26,1720,AP,1630,1720,24/01/2019 14:00:40,True
True,1721,0,27,1721,AP,1631,1721,03/03/2019 15:48:06,True
True,1722,0,28,1722,EU,1632,1722,08/07/2019 06:42:39,True
True,1723,3,29,1723,,1633,1723,01/02/2020 11:12:56,True
True,1724,3,30,1724,AU,1634,1724,11/05/2019 21:45:44,True
True,1725,0,31,1725,AA,1635,1725,10/12/2019 07:32:57,True
True,1726,1,32,1726,AA,1636,1726,26/03/2019 11:34:33,True
True,1727,1,33,1727,EU,1637,1727,24/01/2019 19:57:48,True
True,1728,1,34,1728,AP,1638,1728,29/01/2019 15:51:51,True
True,1729,0,35,1729,,1639,1729,26/12/2019 17:34:26,True
True,1730,0,36,1730,AP,1640,1730,09/09/2019 21:59:34,True
True,1731,1,37,1731,AA,1641,1731,08/10/2019 18:05:02,True
True,1732,1,38,1732,AA,1642,1732,12/11/2019 05:27:48,True
True,1733,1,39,1733,JP,1643,1733,02/03/2020 15:42:14,True
True,1734,2,40,1734,,1644,1734,15/02/2019 08:56:33,True
True,1735,2,41,1735,,1645,1735,01/10/2019 04:29:16,True
True,1736,1,42,1736,AA,1646,1736,25/06/2019 07:08:15,True
True,1737,,43,1737,AA,1647,1737,10/07/2019 13:57:54,True
True,1738,2,44,1738,AA,1648,1738,28/11/2019 09:23:52,True
True,1739,2,45,1739,JP,1649,1739,14/02/2020 09:37:17,True
True,1740,2,46,1740,AP,1650,1740,27/04/2019 15:50:10,True
True,1741,2,47,1741,EU,1651,1741,07/03/2019 02:44:19,True
True,1742,2,48,1742,EU,1652,1742,04/02/2019 03:05:29,True
True,1743,0,49,1743,AU,1653,1743,11/09/2019 09:28:34,True
True,1744,2,50,1744,,1654,1744,18/06/2019 01:22:12,True
True,1745,1,51,1745,AP,1655,1745,15/01/2019 09:08:15,True
True,1746,2,52,1746,EU,1656,1746,01/11/2019 22:52:37,True
True,1747,3,53,1747,AA,1657,1747,14/06/2019 10:39:40,True
True,1748,1,54,1748,AP,1658,1748,04/11/2019 06:32:00,True
True,1749,1,55,1749,AU,1659,1749,30/04/2019 00:14:43,True
True,1750,3,56,1750,AU,1660,1750,28/02/2020 04:31:00,True
True,1751,3,57,1751,EU,1661,1751,05/04/2019 11:28:10,True
True,1752,3,58,1752,JP,1662,1752,10/02/2020 07:08:54,True
True,1753,1,59,1753,EU,1663,1753,22/07/2019 18:26:21,True
True,1754,,60,1754,EU,1664,1754,03/07/2019 17:10:27,True
True,1755,,61,1755,AU,1665,1755,15/02/2020 00:49:50,True
True,1756,1,62,1756,AP,1666,1756,12/02/2020 08:28:18,True
True,1757,1,63,1757,AP,1667,1757,16/10/2019 07:23:23,True
True,1758,3,64,1758,EU,1668,1758,25/03/2019 02:49:11,True
True,1759,1,65,1759,AU,1669,1759,08/05/2019 00:20:03,True
True,1760,,66,1760,AU,1670,1760,24/04/2019 21:15:54,True
True,1761,0,67,1761,AP,1671,1761,31/03/2019 10:27:35,True
True,1762,1,68,1762,JP,1672,1762,27/04/2019 17:59:38,True
True,1763,0,69,1763,,1673,1763,25/02/2020 05:03:08,True
True,1764,1,70,1764,EU,1674,1764,01/10/2019 11:14:43,True
True,1765,2,71,1765,AU,1675,1765,21/09/2019 12:45:12,True
True,1766,0,72,1766,JP,1676,1766,17/08/2019 17:57:06,True
True,1767,2,73,1767,AP,1677,1767,02/04/2019 11:57:39,True
True,1768,0,74,1768,EU,1678,1768,01/01/2020 06:01:13,True
True,1769,2,75,1769,AU,1679,1769,04/03/2020 10:32:53,True
True,1770,2,76,1770,JP,1680,1770,01/07/2019 16:44:09,True
True,1771,1,77,1771,JP,1681,1771,25/08/2019 07:21:09,True
True,1772,2,78,1772,JP,1682,1772,11/01/2020 19:56:27,True
True,1773,,79,1773,AU,1683,1773,23/02/2019 15:43:12,True
True,1774,2,80,1774,AU,1684,1774,10/11/2019 05:00:12,True
True,1775,2,81,1775,AU,1685,1775,03/07/2019 08:50:51,True
True,1776,0,82,1776,AU,1686,1776,30/08/2019 05:43:02,True
True,1777,,83,1777,JP,1687,1777,27/11/2019 19:24:00,True
True,1778,2,84,1778,,1688,1778,22/03/2019 18:32:16,True
True,1779,0,85,1779,AP,1689,1779,08/06/2019 05:38:19,True
True,1780,1,86,1780,AU,1690,1780,02/01/2020 02:33:42,True
True,1781,,87,1781,AA,1691,1781,26/06/2019 08:41:16,True
True,1782,3,88,1782,AP,1692,1782,06/02/2019 20:09:36,True
True,1783,2,89,1783,AU,1693,1783,29/01/2019 05:03:24,True
True,1784,1,90,1784,,1694,1784,15/07/2019 03:51:50,True
True,1785,1,91,1785,AU,1695,1785,02/12/2019 02:08:31,True
True,1786,3,92,1786,EU,1696,1786,15/01/2020 02:53:17,True
True,1787,3,93,1787,AA,1697,1787,13/09/2019 03:32:01,True
True,1788,3,94,1788,EU,1698,1788,28/08/2019 08:07:49,True
True,1789,0,95,1789,AP,1699,1789,20/09/2019 00:04:25,True
True,1790,1,96,1790,AP,1700,1790,03/12/2019 19:45:13,True
True,1791,3,97,1791,AA,1701,1791,04/02/2019 02:48:36,True
True,1792,0,98,1792,AU,1702,1792,05/01/2020 15:07:17,True
True,1793,1,99,1793,EU,1703,1793,07/05/2019 06:23:47,True
True,1794,1,100,1794,JP,1704,1794,07/05/2019 02:15:55,True
True,1795,1,101,1795,JP,1705,1795,02/03/2020 05:25:18,True
True,1796,3,102,1796,AP,1706,1796,18/02/2019 01:29:23,True
True,1797,2,103,1797,AP,1707,1797,01/08/2019 16:58:51,True
True,1798,1,104,1798,EU,1708,1798,09/05/2019 22:46:56,True
True,1799,3,105,1799,AU,1709,1799,16/08/2019 21:32:12,True
True,1800,2,106,1800,EU,1710,1800,18/10/2019 13:10:34,True
True,1801,2,107,1801,EU,1711,1801,17/06/2019 05:48:28,True
True,1802,,108,1802,JP,1712,1802,17/12/2019 10:54:14,True
